State_abb,State,Date,Lat,Lon,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
MO,Missouri,5/26/2020,38.31751803,-92.23272099,12476,689,0,11787,203.2773338,157385,0,5.522603399,2564.347802,0
MS,Mississippi,5/26/2020,32.7916758,-89.59222971,13458,635,9401,3422,452.1951018,143917,2046,4.718383118,4835.67859,15.20285332
MT,Montana,5/26/2020,46.72012955,-109.8300491,479,16,441,22,44.81753928,33682,65,3.340292276,3151.449599,13.56993737
NC,North Carolina,5/26/2020,35.58550831,-79.41116704,24057,790,14954,8313,229.3745931,344690,0,3.283867481,3286.491603,0
ND,North Dakota,5/26/2020,47.37902286,-100.2796649,2457,54,1551,852,322.4147117,66350,154,2.197802198,8706.640667,6.267806268
NE,Nebraska,5/26/2020,41.11807146,-98.34769384,12362,147,0,12215,639.0585647,85732,0,1.189127973,4431.95024,0
NH,New Hampshire,5/26/2020,42.70899125,-70.33397717,4197,210,2204,1783,308.6685332,61386,419,5.003573981,4514.635831,9.98332142
NJ,New Jersey,5/26/2020,39.45336282,-73.04163372,155092,11147,25253,118692,1746.100905,623797,0,7.187346865,7023.008965,0
NM,New Mexico,5/26/2020,34.54019139,-106.0212616,7026,320,2464,4242,335.0773954,173481,1243,4.554511813,8273.492974,17.69143182
NV,Nevada,5/26/2020,37.86296131,-113.7655968,7956,394,359,7203,258.2986057,114731,0,4.952237305,3724.843807,0
NY,New York,5/26/2020,42.21578381,-74.85121939,362764,29229,64280,269255,1864.769129,1739449,77525,8.057304473,8941.545458,21.37064317
OH,Ohio,5/26/2020,40.33910287,-82.8481382,32477,1987,0,30490,277.840039,330334,5511,6.11817594,2826.000291,16.96893186
OK,Oklahoma,5/26/2020,35.43674413,-96.89775959,6090,313,4714,1063,153.905601,161033,938,5.139573071,4069.602734,15.40229885
OR,Oregon,5/26/2020,44.56902041,-121.6431079,3949,148,1376,2425,93.62840784,113858,747,3.747784249,2699.504497,18.91618131
PA,Pennsylvania,5/26/2020,40.80076573,-77.5705728,71925,5146,40911,25868,561.8267599,403114,0,7.154675009,3148.838825,0
RI,Rhode Island,5/26/2020,39.28655632,-67.38505529,14065,608,1119,12338,1327.687162,132701,1580,4.32278706,12526.51362,11.23355848
SC,South Carolina,5/26/2020,33.95085889,-80.97276798,10178,440,6063,3675,197.6804305,166020,1534,4.323049715,3224.494505,15.07172332
SD,South Dakota,5/26/2020,44.21049984,-99.08885116,4586,50,3415,1121,518.3918323,35283,370,1.090274749,3988.316402,8.068033144
TN,Tennessee,5/26/2020,35.52194555,-85.27287797,20535,338,13073,7124,300.6952232,396219,1594,1.645970295,5801.858321,7.762356952
TX,Texas,5/26/2020,31.51025632,-98.252124,56409,1533,35292,19584,194.5414247,805654,0,2.717651439,2778.511886,0
UT,Utah,5/26/2020,39.01014766,-109.6341111,8521,98,5218,3205,265.786389,196468,692,1.150099754,6128.21503,8.121112545
VA,Virginia,5/26/2020,37.53729317,-78.35924335,37727,1208,5145,31374,442.0000705,258750,6521,3.201950857,3031.450109,17.28470326
VT,Vermont,5/26/2020,42.87171817,-70.66671244,962,54,843,65,154.1693844,29669,0,5.613305613,4754.731253,0
WA,Washington,5/26/2020,46.70352869,-119.3591342,20065,1070,0,18995,263.4968082,326593,3287,5.332668826,4288.87182,16.38175928
WI,Wisconsin,5/26/2020,44.11921289,-89.35496561,15584,514,9207,5863,267.6543865,208963,2339,3.29825462,3588.928616,15.00898357
WV,West Virginia,5/26/2020,38.85597718,-80.58995508,1774,72,1135,567,98.98741565,86325,0,4.058624577,4816.848171,0
WY,Wyoming,5/26/2020,42.98141971,-107.2703275,843,12,575,256,145.6564822,20389,79,1.423487544,3522.882582,9.371293001
AK,Alaska,5/27/2020,59.47316558,-143.7430164,410,10,362,38,56.04576615,44964,0,2.43902439,6146.443486,0
AL,Alabama,5/27/2020,32.83959645,-86.60893133,15650,580,7951,7119,319.1802879,193759,1671,3.706070288,3951.696703,10.67731629
AR,Arkansas,5/27/2020,34.63985958,-91.74094536,6180,119,4332,1729,204.7846712,111773,617,1.925566343,3703.785932,9.98381877
AZ,Arizona,5/27/2020,32.92311986,-109.0097148,16864,810,4297,11757,231.6891837,190731,1988,4.80313093,2620.393127,11.78842505
CA,California,5/27/2020,37.42948681,-120.2166639,99387,3819,0,95568,251.5348225,1696396,0,3.842554861,4293.344872,0
CO,Colorado,5/27/2020,38.64423049,-104.6355054,24552,1352,3702,19498,426.3435587,156011,4128,5.5066797,2709.118807,16.81329423
CT,Connecticut,5/27/2020,41.08680019,-71.7886799,41303,3769,7127,30407,1158.476162,225362,12538,9.12524514,6321.005855,30.35614846
DC,District of Columbia,5/27/2020,38.89907582,-77.02426894,8334,440,1080,6814,1180.873087,42055,0,5.279577634,5958.917405,0
DE,Delaware,5/27/2020,38.62290881,-74.37552804,9066,335,4802,3929,931.0264089,54914,0,3.695124642,5639.354094,0
FL,Florida,5/27/2020,28.67133583,-82.17483308,52255,2259,0,49996,243.2984443,923224,9740,4.323031289,4298.51618,18.63936465
GA,Georgia,5/27/2020,32.72528337,-83.33925179,43983,1896,0,42087,414.2530631,514945,7547,4.310756429,4849.999854,17.1589023
HI,Hawaii,5/27/2020,19.9480403,-149.194191,644,17,592,34,45.41370971,50371,84,2.643856921,3557.595602,13.06376361
IA,Iowa,5/27/2020,41.96197926,-93.1826175,17703,477,9791,7435,561.0969012,135004,0,2.694458566,4278.954191,0
ID,Idaho,5/27/2020,44.17976114,-114.5212755,2626,79,1755,792,146.9448509,41406,225,3.008377761,2316.983434,8.568164509
IL,Illinois,5/27/2020,39.79487369,-88.65905633,113195,4923,0,108272,893.2812419,786794,0,4.349132029,6209.005004,0
IN,Indiana,5/27/2020,39.83630193,-86.16071339,32078,2004,0,30074,476.4847965,230749,5285,6.247272274,3427.532586,16.47546605
KS,Kansas,5/27/2020,38.4593703,-97.57663526,9199,210,493,8496,315.7572442,81399,800,2.282856832,2794.03456,8.696597456
KY,Kentucky,5/27/2020,37.46646798,-84.8027482,8951,394,3102,5455,200.3503837,169856,2131,4.401742822,3801.889709,23.80739582
LA,Louisiana,5/27/2020,30.839563,-91.09947663,38054,2702,28700,6652,818.5778935,341026,0,7.100436222,7335.795047,0
MA,Massachusetts,5/27/2020,40.98575192,-69.50445945,93693,6473,0,87220,1359.346525,545481,9388,6.908733844,7914.120603,10.0199588
MD,Maryland,5/27/2020,38.68546923,-76.02496138,47687,2333,3334,42020,788.7781027,254487,8179,4.892318661,4209.402416,17.15142492
ME,Maine,5/27/2020,43.49941891,-67.76512376,2109,79,1318,712,156.8948946,37559,258,3.745851114,2794.127712,12.23328592
MI,Michigan,5/27/2020,43.50200821,-84.31642408,55104,5266,33168,16670,551.765185,484279,0,9.556475029,4849.163255,0
MN,Minnesota,5/27/2020,45.20101058,-93.95300562,21960,908,15523,5529,389.3871089,209898,2709,4.134790528,3721.838588,12.33606557
MO,Missouri,5/27/2020,38.31751803,-92.23272099,12579,693,0,11886,204.9555612,160298,0,5.50918197,2611.81068,0
MS,Mississippi,5/27/2020,32.7916758,-89.59222971,13731,652,9401,3678,461.3680296,147819,2070,4.748379579,4966.787617,15.07537688
MT,Montana,5/27/2020,46.72012955,-109.8300491,479,17,441,21,44.81753928,33834,65,3.549060543,3165.671449,13.56993737
NC,North Carolina,5/27/2020,35.58550831,-79.41116704,24455,801,14954,8700,233.1693758,352331,0,3.275403803,3359.345711,0
ND,North Dakota,5/27/2020,47.37902286,-100.2796649,2448,54,1701,667,317.8219095,66854,156,2.229562345,8772.777018,6.440957886
NE,Nebraska,5/27/2020,41.11807146,-98.34769384,12619,147,0,12472,652.3442831,88042,0,1.164910056,4551.36662,0
NH,New Hampshire,5/27/2020,42.70899125,-70.33397717,4231,214,2434,1583,311.1690646,63039,420,5.057905932,4636.205782,9.926731269
NJ,New Jersey,5/27/2020,39.45336282,-73.04163372,155764,11194,25384,119186,1753.666607,635892,16373,7.18651293,7159.180337,10.5114147
NM,New Mexico,5/27/2020,34.54019139,-106.0212616,7130,325,2522,4283,340.0372658,177361,1264,4.558204769,8458.534292,17.72791024
NV,Nevada,5/27/2020,37.86296131,-113.7655968,8057,394,374,7289,261.5776604,123367,0,4.890157627,4005.219216,0
NY,New York,5/27/2020,42.21578381,-74.85121939,363836,29302,64443,270091,1870.279688,1774128,77637,8.053628558,9119.811021,21.33846019
OH,Ohio,5/27/2020,40.33910287,-82.8481382,33006,2002,0,31004,282.3656227,339400,5579,6.065563837,2903.559727,16.90298734
OK,Oklahoma,5/27/2020,35.43674413,-96.89775959,6138,318,4823,997,155.1186501,159941,941,5.180840665,4042.005868,15.33072662
OR,Oregon,5/27/2020,44.56902041,-121.6431079,3967,148,1795,2024,94.05517698,115538,752,3.730778926,2739.336284,18.95639022
PA,Pennsylvania,5/27/2020,40.80076573,-77.5705728,72778,5163,41868,25747,568.489787,408472,0,7.094176812,3190.691696,0
RI,Rhode Island,5/27/2020,39.28655632,-67.38505529,14210,634,1158,12418,1341.374659,135363,1613,4.461646728,12777.79718,11.35116115
SC,South Carolina,5/27/2020,33.95085889,-80.97276798,10416,446,6102,3868,202.302944,172734,1618,4.28187404,3354.895999,15.53379416
SD,South Dakota,5/27/2020,44.21049984,-99.08885116,4653,50,3528,1075,525.965372,37038,378,1.074575543,4186.697925,8.123791103
TN,Tennessee,5/27/2020,35.52194555,-85.27287797,20895,343,13344,7208,305.9667245,403504,1609,1.641541039,5908.533009,7.700406796
TX,Texas,5/27/2020,31.51025632,-98.252124,57230,1546,36375,19309,197.3728613,821233,0,2.701380395,2832.240207,0
UT,Utah,5/27/2020,39.01014766,-109.6341111,8620,101,5346,3173,268.8743895,198592,696,1.171693735,6194.466677,8.07424594
VA,Virginia,5/27/2020,37.53729317,-78.35924335,39342,1236,5227,32879,460.9210055,267181,6630,3.141680647,3130.22559,16.852219
VT,Vermont,5/27/2020,42.87171817,-70.66671244,967,54,848,65,154.9706806,30423,0,5.584281282,4875.566717,0
WA,Washington,5/27/2020,46.70352869,-119.3591342,20181,1078,0,19103,265.0201388,330598,3290,5.341657995,4341.466124,16.30246271
WI,Wisconsin,5/27/2020,44.11921289,-89.35496561,15863,517,9405,5941,272.4461969,216737,2362,3.259156528,3722.446661,14.88999559
WV,West Virginia,5/27/2020,38.85597718,-80.58995508,1774,72,1180,522,98.98741565,87811,0,4.058624577,4899.765477,0
WY,Wyoming,5/27/2020,42.98141971,-107.2703275,850,13,607,230,146.8659667,21502,82,1.529411765,3715.190606,9.647058824
AK,Alaska,5/28/2020,59.47316558,-143.7430164,411,10,364,37,56.18246314,46363,0,2.433090024,6337.682576,0
AL,Alabama,5/28/2020,32.83959645,-86.60893133,16032,583,7951,7498,326.9711422,195794,1719,3.636477046,3993.200338,10.72230539
AR,Arkansas,5/28/2020,34.63985958,-91.74094536,6277,120,4424,1733,207.998929,115596,627,1.911741278,3830.467452,9.988848176
AZ,Arizona,5/28/2020,32.92311986,-109.0097148,17318,834,4361,12123,237.9265467,196266,2031,4.815798591,2696.436748,11.72768218
CA,California,5/28/2020,37.42948681,-120.2166639,101050,3895,0,97155,255.7436467,1736894,0,3.854527462,4395.839738,0
CO,Colorado,5/28/2020,38.64423049,-104.6355054,24754,1392,3741,19621,429.8512729,159420,4160,5.623333603,2768.315825,16.80536479
CT,Connecticut,5/28/2020,41.08680019,-71.7886799,41431,3803,7127,30358,1158.055438,225362,12538,9.210908739,6321.005855,30.3671769
DC,District of Columbia,5/28/2020,38.89907582,-77.02426894,8406,445,1082,6879,1191.075014,42697,0,5.293837735,6049.884591,0
DE,Delaware,5/28/2020,38.62290881,-74.37552804,9096,344,4909,3843,934.1072375,55421,0,3.781882146,5691.420098,0
FL,Florida,5/28/2020,28.67133583,-82.17483308,52634,2319,0,50315,245.0630623,933571,9899,4.405897329,4346.691646,18.80723487
GA,Georgia,5/28/2020,32.72528337,-83.33925179,44638,1933,0,42705,420.4221684,440756,7666,4.330391147,4151.252145,17.1737085
HI,Hawaii,5/28/2020,19.9480403,-149.194191,644,17,593,34,45.48433757,51202,83,2.639751553,3616.287348,12.88819876
IA,Iowa,5/28/2020,41.96197926,-93.1826175,18369,496,10016,7857,582.2057831,139526,0,2.700201426,4422.279062,0
ID,Idaho,5/28/2020,44.17976114,-114.5212755,2699,81,2100,518,151.0297611,43017,231,3.001111523,2407.131246,8.558725454
IL,Illinois,5/28/2020,39.79487369,-88.65905633,114306,5083,0,109223,902.0487269,803973,0,4.446835687,6344.573523,0
IN,Indiana,5/28/2020,39.83630193,-86.16071339,32437,2030,0,30407,481.8173622,235333,5285,6.258285291,3495.623063,16.29312205
KS,Kansas,5/28/2020,38.4593703,-97.57663526,9291,213,534,8544,318.9151598,84488,822,2.292541169,2900.065012,8.847271553
KY,Kentucky,5/28/2020,37.46646798,-84.8027482,9077,400,3124,5553,203.1706439,182101,2136,4.406742316,4075.96975,23.53200397
LA,Louisiana,5/28/2020,30.839563,-91.09947663,38497,2723,28700,7074,828.1072467,347647,0,7.073278437,7478.219082,0
MA,Massachusetts,5/28/2020,40.98575192,-69.50445945,94220,6547,0,87673,1366.992513,545481,9388,6.948630864,7914.120603,9.963914243
MD,Maryland,5/28/2020,38.68546923,-76.02496138,48423,2392,3401,42630,800.9520848,262055,8281,4.939801334,4334.58271,17.10137744
ME,Maine,5/28/2020,43.49941891,-67.76512376,2137,81,1357,699,158.9778993,45617,260,3.790360318,3393.586726,12.16658868
MI,Michigan,5/28/2020,43.50200821,-84.31642408,55608,5334,33168,17106,556.8118178,494252,0,9.592145015,4949.024503,0
MN,Minnesota,5/28/2020,45.20101058,-93.95300562,22464,942,16314,5208,398.3238623,216532,2796,4.193376068,3839.470377,12.4465812
MO,Missouri,5/28/2020,38.31751803,-92.23272099,12816,689,0,12127,208.8171136,165521,0,5.376092385,2696.911475,0
MS,Mississippi,5/28/2020,32.7916758,-89.59222971,14044,670,9401,3973,471.8849762,148132,2106,4.770720592,4977.304564,14.99572771
MT,Montana,5/28/2020,46.72012955,-109.8300491,481,17,444,20,45.00466888,35643,66,3.534303534,3334.930173,13.72141372
NC,North Carolina,5/28/2020,35.58550831,-79.41116704,24916,844,14954,9118,237.5648403,364156,0,3.387381602,3472.09271,0
ND,North Dakota,5/28/2020,47.37902286,-100.2796649,2464,56,1762,621,320.0526991,67340,161,2.29602296,8836.551357,6.601066011
NE,Nebraska,5/28/2020,41.11807146,-98.34769384,12984,153,0,12831,671.213105,90421,0,1.178373383,4674.349982,0
NH,New Hampshire,5/28/2020,42.70899125,-70.33397717,4286,223,2550,1513,315.2140418,64232,421,5.202986468,4723.945015,9.822678488
NJ,New Jersey,5/28/2020,39.45336282,-73.04163372,156628,11339,25552,119737,1763.393938,660325,16597,7.239446331,7434.258893,10.59644508
NM,New Mexico,5/28/2020,34.54019139,-106.0212616,7252,329,2564,4359,345.8555753,180646,1282,4.536679537,8615.199427,17.67788196
NV,Nevada,5/28/2020,37.86296131,-113.7655968,8150,402,401,7347,264.5969879,128559,0,4.932515337,4173.782107,0
NY,New York,5/28/2020,42.21578381,-74.85121939,364965,29484,64632,270849,1876.083253,1811544,77838,8.078582878,9312.145987,21.32752456
OH,Ohio,5/28/2020,40.33910287,-82.8481382,33439,2044,0,31395,286.0699284,349725,5700,6.112622985,2991.88988,17.04596429
OK,Oklahoma,5/28/2020,35.43674413,-96.89775959,6229,322,5135,772,157.418389,178638,941,5.16936908,4514.513753,15.10675871
OR,Oregon,5/28/2020,44.56902041,-121.6431079,4038,148,1795,2095,95.73854415,116992,759,3.665180783,2773.809747,18.79643388
PA,Pennsylvania,5/28/2020,40.80076573,-77.5705728,73557,5265,43038,25254,574.574779,419407,0,7.157714426,3276.108111,0
RI,Rhode Island,5/28/2020,39.28655632,-67.38505529,14353,655,1175,12523,1354.873362,138383,1624,4.563505887,13062.8747,11.31470773
SC,South Carolina,5/28/2020,33.95085889,-80.97276798,10623,466,6102,4055,206.3233654,175683,1618,4.386708086,3412.172438,15.23110233
SD,South Dakota,5/28/2020,44.21049984,-99.08885116,4710,54,3619,1037,532.4085326,38006,391,1.146496815,4296.118617,8.3014862
TN,Tennessee,5/28/2020,35.52194555,-85.27287797,21285,353,13916,7016,311.6775177,409630,1647,1.658444914,5998.23639,7.737843552
TX,Texas,5/28/2020,31.51025632,-98.252124,58542,1581,37626,19335,201.8976419,855674,0,2.700625192,2951.019146,0
UT,Utah,5/28/2020,39.01014766,-109.6341111,8706,105,5499,3102,271.556895,200626,716,1.206064783,6257.911052,8.224213186
VA,Virginia,5/28/2020,37.53729317,-78.35924335,40249,1281,5367,33601,471.54719,277047,6826,3.182687769,3245.813172,16.95942756
VT,Vermont,5/28/2020,42.87171817,-70.66671244,971,54,849,68,155.6117175,30999,0,5.561277034,4967.876036,0
WA,Washington,5/28/2020,46.70352869,-119.3591342,20406,1095,0,19311,267.974875,332791,3338,5.366068803,4370.264953,16.35793394
WI,Wisconsin,5/28/2020,44.11921289,-89.35496561,16462,539,9846,6077,282.7339906,227067,2411,3.274207265,3899.863871,14.64585105
WV,West Virginia,5/28/2020,38.85597718,-80.58995508,1899,74,1191,634,105.9622899,88461,0,3.896787783,4936.034823,0
WY,Wyoming,5/28/2020,42.98141971,-107.2703275,860,14,607,239,148.5938016,21502,82,1.627906977,3715.190606,9.534883721
AK,Alaska,5/29/2020,59.47316558,-143.7430164,424,10,366,48,57.95952402,47970,0,2.358490566,6557.35464,0
AL,Alabama,5/29/2020,32.83959645,-86.60893133,16530,591,9355,6584,337.1278057,200481,1765,3.575317604,4088.791265,10.67755596
AR,Arkansas,5/29/2020,34.63985958,-91.74094536,6538,125,4583,1830,216.647602,118902,640,1.911899664,3940.017311,9.788926277
AZ,Arizona,5/29/2020,32.92311986,-109.0097148,17877,860,4452,12565,245.6064716,202914,2848,4.810650557,2787.771526,15.93108463
CA,California,5/29/2020,37.42948681,-120.2166639,103813,3993,0,99820,262.7364196,1790559,0,3.84633909,4531.658469,0
CO,Colorado,5/29/2020,38.64423049,-104.6355054,25107,1421,3783,19903,435.9810903,163123,4196,5.659776158,2832.61813,16.71247063
CT,Connecticut,5/29/2020,41.08680019,-71.7886799,41559,3826,7127,30606,1165.65651,235525,12538,9.206188792,6606.060045,30.1691571
DC,District of Columbia,5/29/2020,38.89907582,-77.02426894,8492,453,1082,6957,1203.260649,43514,0,5.334432407,6165.648127,0
DE,Delaware,5/29/2020,38.62290881,-74.37552804,9171,345,5010,3816,941.809309,56801,0,3.761858031,5833.138214,0
FL,Florida,5/29/2020,28.67133583,-82.17483308,53285,2364,0,50921,248.0941079,951616,10056,4.436520597,4430.708878,18.87210284
GA,Georgia,5/29/2020,32.72528337,-83.33925179,45266,1973,0,43293,426.3369746,444646,7767,4.358679804,4187.890037,17.15857376
HI,Hawaii,5/29/2020,19.9480403,-149.194191,647,17,600,30,45.69622113,51839,83,2.627511592,3661.277291,12.82843895
IA,Iowa,5/29/2020,41.96197926,-93.1826175,18586,506,10359,7721,589.0836019,142933,0,2.722479285,4530.263988,0
ID,Idaho,5/29/2020,44.17976114,-114.5212755,2770,82,2185,503,155.0027559,43875,234,2.960288809,2455.14293,8.44765343
IL,Illinois,5/29/2020,39.79487369,-88.65905633,115833,5186,0,110647,914.0990865,829966,0,4.477135186,6549.697948,0
IN,Indiana,5/29/2020,39.83630193,-86.16071339,33068,2068,0,31000,491.1902004,242287,5285,6.25378009,3598.917385,15.98221846
KS,Kansas,5/29/2020,38.4593703,-97.57663526,9371,214,534,8623,321.6611735,84488,822,2.28364102,2900.065012,8.77174261
KY,Kentucky,5/29/2020,37.46646798,-84.8027482,9185,409,3124,5652,205.5880097,182101,2142,4.452912357,4075.96975,23.32063146
LA,Louisiana,5/29/2020,30.839563,-91.09947663,38802,2741,28700,7361,834.6680881,393829,0,7.064068862,8471.638021,0
MA,Massachusetts,5/29/2020,40.98575192,-69.50445945,94895,6640,0,88255,1376.785763,562323,9618,6.99720744,8158.473054,10.13541282
MD,Maryland,5/29/2020,38.68546923,-76.02496138,49709,2428,3468,43813,822.223472,274858,8392,4.884427367,4546.35376,16.88225472
ME,Maine,5/29/2020,43.49941891,-67.76512376,2189,84,1402,703,162.8463367,45669,264,3.837368661,3397.455163,12.06030151
MI,Michigan,5/29/2020,43.50200821,-84.31642408,56014,5372,33168,17474,560.8771609,504458,0,9.590459528,5051.218817,0
MN,Minnesota,5/29/2020,45.20101058,-93.95300562,22947,977,16655,5315,406.8882509,225208,2880,4.257637164,3993.310202,12.55066022
MO,Missouri,5/29/2020,38.31751803,-92.23272099,12981,708,0,12273,211.5055362,171067,0,5.45412526,2787.27506,0
MS,Mississippi,5/29/2020,32.7916758,-89.59222971,14372,693,9401,4278,482.9059298,156497,2147,4.82187587,5258.372481,14.93876983
MT,Montana,5/29/2020,46.72012955,-109.8300491,485,17,445,23,45.37892808,36793,66,3.505154639,3442.529693,13.60824742
NC,North Carolina,5/29/2020,35.58550831,-79.41116704,25800,876,14954,9970,245.9934531,375192,0,3.395348837,3577.316886,0
ND,North Dakota,5/29/2020,47.37902286,-100.2796649,2481,57,1793,631,325.5640617,68254,161,2.297460701,8956.489105,6.489318823
NE,Nebraska,5/29/2020,41.11807146,-98.34769384,13249,163,0,13086,684.9123866,92980,0,1.230281531,4806.638517,0
NH,New Hampshire,5/29/2020,42.70899125,-70.33397717,4389,232,2691,1466,322.7891809,65596,426,5.285942128,4824.260449,9.70608339
NJ,New Jersey,5/29/2020,39.45336282,-73.04163372,157185,11409,25804,119972,1769.664914,685857,16778,7.258326176,7721.710524,10.67404651
